Year;Campaign;Catalog;Category;Category 2;Physical Page;Physical Page 2;Display Page;Display Page 2;ID;ID 2;SKU;Title;Title 2;Variant;Price;Price Standard;Description;Images;Shade File;Unit Volume;Unit Measure
2025;06;focus;SET;SET;14;14;14;14;="58180";="58180";="58180";"SADA ODVÁŽNÝCH VŮNÍ";"SADA ODVÁŽNÝCH VŮNÍ";"";329.90;599.80;"• Musk Mineralis EDT | 75 ml |
• Imari Queen EDT | 50 ml |";"https://media.ce.avon.digital-catalogue.com/cz/c06_cz_2025/prod_9805288.jpg?v=1747920849";"https://media.ce.avon.digital-catalogue.com/default-shade.jpg?v=1621934601";="";
2025;06;focus;SET;SET;10;10;10;10;="58644";="58644";="58644";"SADA DĚTSKÉ PÉČE";"SADA DĚTSKÉ PÉČE";"";249.90;389.70;"• Jemný sprchový gel a pěna do koupele 2 v 1 s vůní jahody | 200 ml |
• Sprej na usnadnění rozčesávání s vůní manga | 200 ml |
• Jemný šampon a kondicionér 2 v 1 s vůní melounu | 200 ml |";"https://media.ce.avon.digital-catalogue.com/cz/c06_cz_2025/prod_9805823.jpg?v=1747992609";"https://media.ce.avon.digital-catalogue.com/default-shade.jpg?v=1621934601";="";
2025;06;focus;SET;SET;9;9;9;9;="58529";="58529";="58529";"SADA PLEŤOVÉHO SÉRA A KRÉMU NA OPALOVÁNÍ";"SADA PLEŤOVÉHO SÉRA A KRÉMU NA OPALOVÁNÍ";"";339.90;559.80;"• Hydratační vyplňující sérum proti vráskám s kyselinou hyaluronovou | 30 ml |
• Hydratační matující pleťový krém na opalování SPF 30 | 50 ml |";"https://media.ce.avon.digital-catalogue.com/cz/c06_cz_2025/prod_9805874.jpg?v=1747920850";"https://media.ce.avon.digital-catalogue.com/default-shade.jpg?v=1621934601";="";
2025;06;focus;SET;SET;10;10;10;10;="51672";="51672";="51672";"OBNOVUJÍCÍ SADA PRO POŠKOZENÉ VLASY";"OBNOVUJÍCÍ SADA PRO POŠKOZENÉ VLASY";"";219.90;349.70;"OBNOVUJÍCÍ SADA PRO POŠKOZENÉ VLASY 
• Šampon | 400 ml |
• Kondicionér | 250 ml |
• Sérum | 30 ml |";"https://media.ce.avon.digital-catalogue.com/cz/c06_cz_2025/prod_S9805902.jpg?v=1747663764";"https://media.ce.avon.digital-catalogue.com/default-shade.jpg?v=1621934601";="";
2025;06;focus;SET;SET;12;12;12;12;="58826";="58826";="58826";"SADA PĚN DO KOUPELE";"SADA PĚN DO KOUPELE";"";319.90;499.50;"SADA PĚN DO KOUPELE 
• s vůní bergamotu a vanilky | 500 ml |
• s vůní broskve a vanilkové orchideje | 500 ml |
• s vůní vodní máty a okurky | 500 ml |
• s vůní pivoňky a magnolie | 500 ml |
• s vůní mořské soli a plumérie | 500 ml |";"https://media.ce.avon.digital-catalogue.com/cz/c06_cz_2025/prod_9806002.jpg?v=1747992609";"https://media.ce.avon.digital-catalogue.com/default-shade.jpg?v=1621934601";="";
2025;06;focus;SET;SET;14;14;14;14;="65086";="65086";="65086";"SADA VŮNÍ ATTRACTION INTENSE";"SADA VŮNÍ ATTRACTION INTENSE";"";839.90;1399.80;" SADA VŮNÍ ATTRACTION INTENSE 
• For Him EDT | 75 ml |
• For Her EDP | 50 ml |";"https://media.ce.avon.digital-catalogue.com/cz/c06_cz_2025/prod_S9806236.jpg?v=1747663736";"https://media.ce.avon.digital-catalogue.com/default-shade.jpg?v=1621934601";="";
2025;06;focus;SET;SET;11;11;11;11;="51177";="51177";="51177";"SADA S MINERÁLY Z MRTVÉHO MOŘE";"SADA S MINERÁLY Z MRTVÉHO MOŘE";"";339.90;529.70;"• Čisticí pleťový peeling | 75 ml |
• Sprchový gel | 200 ml |
• Zklidňující a hydratační tělový krém | 200 ml |";"https://media.ce.avon.digital-catalogue.com/cz/c06_cz_2025/prod_9806263.jpg?v=1747920850";"https://media.ce.avon.digital-catalogue.com/default-shade.jpg?v=1621934601";="";
2025;06;focus;SET;SET;17;17;17;17;="66191";="66191";="66191";"SADA BLACK SUEDE REAL";"SADA BLACK SUEDE REAL";"";299.90;579.80;"• Black Suede Real EDT | 75 ml |
• Tělový sprej Black Suede Real | 150 ml |";"https://media.ce.avon.digital-catalogue.com/cz/c06_cz_2025/prod_9806404.jpg?v=1747920850";"https://media.ce.avon.digital-catalogue.com/default-shade.jpg?v=1621934601";="";
2025;06;focus;SET;SET;15;15;15;15;="58933";="58933";="58933";"SADA INCANDESSENCE ";"SADA INCANDESSENCE ";"";299.90;625.70;"SADA INCANDESSENCE 
• EDP | 50 ml |
• Kuličkový deodorant antiperspirant | 50 ml |
• EDP - minibalení | 10 ml |";"https://media.ce.avon.digital-catalogue.com/cz/c06_cz_2025/prod_9806961.jpg?v=1747920850";"https://media.ce.avon.digital-catalogue.com/default-shade.jpg?v=1621934601";="";
2025;06;focus;SET;SET;9;9;9;9;="58891";="58891";="58891";"SADA PLEŤOVÝCH GELŮ";"SADA PLEŤOVÝCH GELŮ";"";199.90;359.80;"• Obnovující noční gel s výtažkem ze zeleného čaje | 50 ml |
• Micelární čisticí pleťový gel s rozjasňujícím účinkem | 195 ml |";"https://media.ce.avon.digital-catalogue.com/cz/c06_cz_2025/prod_9807391.jpg?v=1747920850";"https://media.ce.avon.digital-catalogue.com/default-shade.jpg?v=1621934601";="";
2025;06;focus;SET;SET;11;11;11;11;="59998";="59998";="59998";"VYHLAZUJÍCÍ SADA S VŮNÍ TROPICKÉHO OVOCE";"VYHLAZUJÍCÍ SADA S VŮNÍ TROPICKÉHO OVOCE";"";189.90;319.70;"• Tělové mléko | 400 ml 
• Krém na obličej, ruce a tělo | 400 ml |
• Krém na ruce | 75 ml";"https://media.ce.avon.digital-catalogue.com/cz/c06_cz_2025/prod_9807876.jpg?v=1747920851";"https://media.ce.avon.digital-catalogue.com/default-shade.jpg?v=1621934601";="";
2025;06;focus;SET;SET;14;14;14;14;="51474";="51474";="51474";"SADA BLACK SUEDE";"SADA BLACK SUEDE";"";339.90;699.80;"• EDT | 100 ml |
• Tělový sprej | 150 ml |";"https://media.ce.avon.digital-catalogue.com/cz/c06_cz_2025/prod_S9808234.jpg?v=1747663783";"https://media.ce.avon.digital-catalogue.com/default-shade.jpg?v=1621934601";="";
2025;06;focus;SET;SET;11;11;11;11;="65607";="65607";="65607";"SADA TĚLOVÝCH KRÉMŮ";"SADA TĚLOVÝCH KRÉMŮ";"";349.90;689.70;"• Zklidňující a hydratační s minerály z Mrtvého moře | 200 ml |
• Rozjasňující se zlatými částečkami | 200 ml |
• Hydratační s olivovým olejem | 200 ml |";"https://media.ce.avon.digital-catalogue.com/cz/c06_cz_2025/prod_9808532.jpg?v=1747992609
https://media.ce.avon.digital-catalogue.com/cz/c06_cz_2025/S9808532.jpg?v=1747664108";"https://media.ce.avon.digital-catalogue.com/default-shade.jpg?v=1621934601";="";
2025;06;focus;SET;SET;50;50;50;50;="58974";="58974";="58974";"SADA DO SPRCHY A KOUPELE";"SADA DO SPRCHY A KOUPELE";"";109.90;199.80;"• Sprchový gel | 500 ml |
• Pěna do koupele | 500 ml |";"https://media.ce.avon.digital-catalogue.com/cz/c06_cz_2025/prod_9808619.jpg?v=1747992610";"https://media.ce.avon.digital-catalogue.com/default-shade.jpg?v=1621934601";="";
2025;06;focus;SET;SET;9;9;9;9;="59709";="59709";="59709";"ROZJASŇUJÍCÍ SADA ANEW";"ROZJASŇUJÍCÍ SADA ANEW";"";269.90;479.80;"• Rozjasňující tonikum s vitaminem C | 200 ml |
• Rozjasňující oční krém s C komplexem | 15 ml |";"https://media.ce.avon.digital-catalogue.com/cz/c06_cz_2025/prod_9808813.jpg?v=1747920851";"https://media.ce.avon.digital-catalogue.com/default-shade.jpg?v=1621934601";="";
2025;06;focus;SET;SET;14;14;14;14;="58701";="58701";="58701";"SADA ELITE GENTLEMAN";"SADA ELITE GENTLEMAN";"";359.90;559.80;"• Sprchový gel na tělo a vlasy | 250 ml |
• EDT | 75 ml |";"https://media.ce.avon.digital-catalogue.com/cz/c06_cz_2025/prod_9808859.jpg?v=1747920851";"https://media.ce.avon.digital-catalogue.com/default-shade.jpg?v=1621934601";="";
2025;06;focus;SET;SET;11;11;11;11;="58560";="58560";="58560";"SADA SPREJŮ NA NOHY ";"SADA SPREJŮ NA NOHY ";"";219.90;419.70;"• s vůní guavy a marakuji | 100 ml |
• s vůní levandule | 100 ml |
• pro neutralizaci zápachu | 100 ml |";"https://media.ce.avon.digital-catalogue.com/cz/c06_cz_2025/prod_9808876.jpg?v=1747920851";"https://media.ce.avon.digital-catalogue.com/default-shade.jpg?v=1621934601";="";
2025;06;focus;SET;SET;12;12;12;12;="58941";="58941";="58941";"SADA VELKÝCH PĚN DO KOUPELE";"SADA VELKÝCH PĚN DO KOUPELE";"";419.90;749.50;"SADA VELKÝCH PĚN DO KOUPELE 
• s vůní maliny a rybízového likéru | 1000 ml |
• s vůní růže a ambry | 1000 ml |
• s vůní levandule a mošusu | 1000 ml |
• s vůní vodní máty a okurky | 1000 ml |
• s vůní citronu a bazalky | 1000 ml |";"https://media.ce.avon.digital-catalogue.com/cz/c06_cz_2025/prod_9808952.jpg?v=1747992610";"https://media.ce.avon.digital-catalogue.com/default-shade.jpg?v=1621934601";="";
2025;06;focus;SET;SET;15;15;15;15;="59717";="59717";="59717";"SADA VŮNÍ RARE";"SADA VŮNÍ RARE";"";499.90;859.80;"• Rare Pearls EDP | 50 ml |
• Rare Onyx EDP | 50 ml |";"https://media.ce.avon.digital-catalogue.com/cz/c06_cz_2025/prod_9809380.jpg?v=1747920851";"https://media.ce.avon.digital-catalogue.com/default-shade.jpg?v=1621934601";="";
2025;06;focus;SET;SET;15;15;15;15;="59733";="59733";="59733";"SADA VŮNÍ LUCK ";"SADA VŮNÍ LUCK ";"";839.90;1399.80;"• For Her EDP | 50 ml |
• For Him EDT | 75 ml |";"https://media.ce.avon.digital-catalogue.com/cz/c06_cz_2025/prod_9809383.jpg?v=1747920852";"https://media.ce.avon.digital-catalogue.com/default-shade.jpg?v=1621934601";="";
2025;06;focus;SET;SET;42;42;42;42;="50856";="50856";="50856";"SADA VZORKŮ PRO PEČUJÍCÍ RITUÁL";"SADA VZORKŮ PRO PEČUJÍCÍ RITUÁL";"";30;48;"Obsahuje 2ml vzorky Anew s vitaminem C:
• 1x Mikrodermabrazivní peeling
• 1x Rozjasňující sérum
• 1x Denní krém SPF 50 a 2ml vzorek Anew s C komplexem:
• 1x Rozjasňující oční krém";"https://media.ce.avon.digital-catalogue.com/cz/c06_cz_2025/prod_9809817.jpg?v=1747920852";"https://media.ce.avon.digital-catalogue.com/default-shade.jpg?v=1621934601";="";
2025;06;focus;SET;SET;15;15;15;15;="58743";="58743";="58743";"SADA TTA EVERLASTING ";"SADA TTA EVERLASTING ";"";439.90;769.80;"• EDP | 50 ml |
• Krém na ruce | 30 ml |";"https://media.ce.avon.digital-catalogue.com/cz/c06_cz_2025/prod_S9810051.jpg?v=1747663738";"https://media.ce.avon.digital-catalogue.com/default-shade.jpg?v=1621934601";="";
2025;06;focus;SET;SET;8;8;8;8;="58966";="58966";="58966";"SADA ANEW POWER";"SADA ANEW POWER";"";299.90;609.80;"• Obnovující Anew Power sérum | 30 ml |
• Ochranný Anew Power krém SPF 15 - minibalení | 10 ml |";"https://media.ce.avon.digital-catalogue.com/cz/c06_cz_2025/prod_9810264.jpg?v=1747920852";"https://media.ce.avon.digital-catalogue.com/default-shade.jpg?v=1621934601";="";
2025;06;focus;LITERATURE;LITERATURE;54;54;54;54;="47399";="47399";="47399";"Katalog";"Katalog";"";35;35;"Katalog";"https://media.ce.avon.digital-catalogue.com/cz/c06_cz_2025/prod_1111885.jpg?v=1748250026";"https://media.ce.avon.digital-catalogue.com/default-shade.jpg?v=1621934601";="1";ks.
2025;06;focus;LITERATURE;LITERATURE;54;54;54;54;="13748";="13748";="13748";"Katalog";"Katalog";"";35;35;"Katalog";"https://media.ce.avon.digital-catalogue.com/cz/c06_cz_2025/prod_0035886.jpg?v=1747920852";"https://media.ce.avon.digital-catalogue.com/default-shade.jpg?v=1621934601";="1";ks.
2025;06;focus;FRAGRANCE;FRAGRANCE;23;23;23;23;="22491";="22491";="22491";"Parfémovaný tělový sprej Perceive ve skleněném flakonu  ";"Parfémovaný tělový sprej Perceive ve skleněném flakonu  ";"Perceive";99.90;199.90;"<p><strong>Parf&eacute,movan&yacute, tělov&yacute, sprej Perceive ve skleněn&eacute,m flakonu&nbsp,</strong></p>
<p>&nbsp,</p>
<p>Kategorie: květinově orient&aacute,ln&iacute, Hlavn&iacute, složky: fr&eacute,zie, hru&scaron,ka, mo&scaron,us</p>
<p>&nbsp,</p>
<p> Deodorant s vůn&iacute, Perceive poskytuje celodenn&iacute, svěžest a ochranu. Vůně je fascinuj&iacute,c&iacute, kompozic&iacute, t&oacute,nů fr&eacute,zie a b&iacute,l&eacute,ho pepře s akordy hru&scaron,ky, hvozd&iacute,ku a smysln&eacute,ho mo&scaron,usu. S použit&iacute,m samotn&eacute, vůně bude pokožka d&eacute,le provoněn&aacute,. </p>
<p>&nbsp,</p>
<p>Použit&iacute,: Nan&aacute,&scaron,ejte na čistou pokožku ve vzd&aacute,lenosti 15 cm od těla. </p>";"https://media.ce.avon.digital-catalogue.com/cz/c06_cz_2025/prod_1187762_1_613x613.jpg?v=1747663776";"https://media.ce.avon.digital-catalogue.com/default-shade.jpg?v=1621934601";="75";ml
2025;06;focus;COLOR;COLOR;24;24;24;24;="09811";="09811";="09811";"Krycí tyčinka Luxe";"Krycí tyčinka Luxe";"Light Creme";149.90;259.90;"<p><strong><strong>Krycí tyčinka s výtažky z bílého safíru</strong></strong></p><p>&nbsp,</p><ul><li>zanechává pleť bechybnou a zářivou</li><li>účinně kryje tmavé kruhy a barevné nerovnosti</li><li>neusazuje se v jemných linkách</li></ul><p>&nbsp,</p><p>Efekt: Jedinečná krycí tyčinka s výtažky z bílého safíru zakrývá nedostatky a dodává pleti bezchybný vzhled. Zakrývá tmavé kruhy pod očima a dodává očnímu okolí svěží a odpočatý vzhled. Sjednocuje a zjemňuje tón pleti a její texturu. Složení je dlouhotrvající a neusazuje se v jemných linkách.</p><p>&nbsp,</p><p>Použití: Nanášejte na oblast kolem očí a na nedokonalosti pleti.</p><p><strong>&nbsp,</strong></p>";"https://media.ce.avon.digital-catalogue.com/cz/c06_cz_2025/prod_1187822_1_613x613.jpg?v=1747664125";"https://media.ce.avon.digital-catalogue.com/default-shade.jpg?v=1621934601";="4";ml
2025;06;focus;FRAGRANCE;FRAGRANCE;17;17;17;17;="05330";="05330";="05330";"Parfémovaný tělový sprej Rare Pearls ve skleněném flakonu ";"Parfémovaný tělový sprej Rare Pearls ve skleněném flakonu ";"Rare Pearls";99.90;199.90;"<p><strong>Parf&eacute,movan&yacute, tělov&yacute, sprej Rare Pearls ve skleněn&eacute,m flakonu</strong></p>
<p>&nbsp,</p>
<p>Kategorie: květinov&aacute,. </p>
<p>&nbsp,</p>
<p>Hlavn&iacute, složky: magn&oacute,lie, růžov&eacute, dřevo, santalov&eacute, dřevo. </p>
<p>&nbsp,</p>
<p>Jemněj&scaron,&iacute, verze Rare Pearls EDP skvěl&aacute, pro letn&iacute, obdob&iacute,. Jedinečn&eacute, t&oacute,ny růžov&eacute,ho dřeva, &scaron,vestky, medu a pepře, odv&aacute,žně spojen&eacute, s dominantn&iacute,mi květinov&yacute,mi akordy magn&oacute,lie, mo&scaron,usu, santalov&eacute,ho dřeva a pačuli.</p>";"https://media.ce.avon.digital-catalogue.com/cz/c06_cz_2025/prod_1189178_1_613x613.jpg?v=1747664147";"https://media.ce.avon.digital-catalogue.com/default-shade.jpg?v=1621934601";="75";ml
2025;06;focus;COLOR;COLOR;24;24;24;24;="64436";="64436";="64436";"Řasenka SuperExtend Winged Out";"Řasenka SuperExtend Winged Out";"Blackest Black";99.90;159.90;"Řasenka SuperExtend Winged Out<br/>
<br/>
Dokonale oddělí a prodlouží všechny řasy až o 80 %*.<br/>
<br/>
• dlouhotrvající efekt<br/>
<br/>
Kartáček: <br/>
„Přesný a také přizpůsobivý kartáček s unikátním kuželovitým tvarem dokonale pročeše všechny řasy včetně těch v koutcích oka a dokonale je oddělí. Budou tak vypadat dokonale přirozeně,“ říká vizážista celebrit Pavel Bauer. <br/>
<br/>
Složení: <br/>
Lehké složení s vlákny v barvě havraní černě prodlouží řasy a dodá jim intenzivní barvu, která nevytváří žmolky ani neslepuje řasy. Flexibilní kartáček pročeše všechny řasy a rovnoměrně je pokryje intenzivní barvou. Oftalmologicky testováno. Vhodné pro citlivé oči a nositele kontaktních čoček.<br/>
<br/>
Použití: <br/>
Otočte kartáčkem v tubě pro získání požadovaného množství barvy. Naneste na horní a dolní řasy tahem od kořínků ke konečkům.<br/>
<br/>
Inspirace:<br/>
Pro dokonalý oční make-up vyzkoušejte paletky očních stínů. Stíny, na které se můžete spolehnout, že dlouho vydrží.<br/>
<br/>
*Výsledky 1denní klinické studie s 20 ženami";"https://media.ce.avon.digital-catalogue.com/cz/c06_cz_2025/prod_1190893_1_613x613.jpg?v=1747663699";"https://media.ce.avon.digital-catalogue.com/default-shade.jpg?v=1621934601";="7";g
2025;06;focus;COLOR;COLOR;24;24;24;24;="32581";="32581";="32581";"Pudrová rozjasňující tvářenka ";"Pudrová rozjasňující tvářenka ";"Russet";159.90;269.90;"<p><strong>Pudrová rozjasňující tvářenka</strong></p>
<p>&nbsp,</p>
<ul>
<li>dodává tvářím barvu </li>
<li>poskytuje rozjasňující efekt </li>
<li>jemné složení se snadno nanáší </li>
</ul>
<p>&nbsp,</p>
<p>Použití: Naneste tvářenku na štětec a jemně roztírejte pohybem směrem ven v oblasti lícních kostí.</p>";"https://media.ce.avon.digital-catalogue.com/cz/c06_cz_2025/prod_1190906_1_613x613.jpg?v=1747663726";"https://media.ce.avon.digital-catalogue.com/cz/c06_cz_2025/shade_1446178.jpg?v=1747663863";="4";g
2025;06;focus;COLOR;COLOR;24;24;24;24;="27276";="27276";="27276";"Pudrová rozjasňující tvářenka ";"Pudrová rozjasňující tvářenka ";"Warm Flush";159.90;269.90;"<p><strong>Pudrová rozjasňující tvářenka</strong></p>
<p>&nbsp,</p>
<ul>
<li>dodává tvářím barvu </li>
<li>poskytuje rozjasňující efekt </li>
<li>jemné složení se snadno nanáší </li>
</ul>
<p>&nbsp,</p>
<p>Použití: Naneste tvářenku na štětec a jemně roztírejte pohybem směrem ven v oblasti lícních kostí.</p>";"https://media.ce.avon.digital-catalogue.com/cz/c06_cz_2025/prod_1190906_1_613x613.jpg?v=1747663726";"https://media.ce.avon.digital-catalogue.com/cz/c06_cz_2025/shade_1528997.jpg?v=1747663691";="4";g
2025;06;focus;COLOR;COLOR;24;24;24;24;="19554";="19554";="19554";"Matující tuhý pudr";"Matující tuhý pudr";"Medium Tan";139.90;229.90;"<p><strong>Matující tuhý pudr</strong></p>
<p>&nbsp,</p>
<p>Nový matující tuhý pudr s malým aplikátorem si díky nové inovativní technologii ihned zamilujete! </p>
<ul>
<li>zmatňuje pleť </li>
<li>snadno se roztírá a je příjemný na pleti </li>
<li>poskytuje dlouhotrvající efekt </li>
</ul>
<p>&nbsp,</p>
<p>Nechte vyniknout svoji přirozenou krásu! </p>
<p>Efekt: Složení s technologií Color IQ pleti dodává 100% matný efekt. Tato technologie s lehkou složením umožňuje světlu pronikat skrz, odrážet zpět váš přirozený tón pleti a dodává jí tak krytí, které působí přirozeně. Užívejte si přirozený a dokonalý vzhled vaší zářivé pleti bez nepříjemného pocitu masky a nedokonalostí. Vhodné pro všechny typy pleti. </p>
<p>Použití: Naneste malé množství pudru na obličej pomocí štětce nebo aplikátoru. Rovnoměrně rozetřete od středu obličeje směrem ven. </p>
<p>Inspirace: Pro dokonalé nalíčení použijte po nanesení pudru tvářenku v jemných narůžovělých odstínech.</p>";"https://media.ce.avon.digital-catalogue.com/cz/c06_cz_2025/prod_1193475_1_613x613.jpg?v=1747663710";"https://media.ce.avon.digital-catalogue.com/default-shade.jpg?v=1621934601";="8";g
